availability,condition,image,item_number,price,product,retail_price,warranty 
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116203-2404.jpg,116203-WHTRJ,"$10,175.00",Rolex Datejust 36 116203,"$10,800.00","6 Years (Included),Silver: + 3 Years $95 Sale(+50), Gold:Lifetime $295 Best Value(+150),Platinum:Lifetime w/Ultrasonic $395 Sale(+225)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116203-1938.jpg,116203-SLVSJ,"$10,100.00",Rolex Datejust 36 116203,"$10,800.00","6 Years (Included),Silver: + 3 Years $95 Sale(+50), Gold:Lifetime $295 Best Value(+150),Platinum:Lifetime w/Ultrasonic $395 Sale(+225)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-970.jpg,116201-BMOPDJ,"$14,600.00",Rolex Datejust 36 116201,"$15,900.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-mopdj-22.jpg,116201-MOPDJ,"$14,600.00",Rolex Datejust 36 116201,"$15,900.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1004.jpg,116201-WHTDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1022.jpg,116201-BLKJDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-978.jpg,116201-STLDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-807.jpg,116201-BMOPDO,"$14,250.00",Rolex Datejust 36 116201,"$15,400.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-725.jpg,116201-MOPDO,"$14,250.00",Rolex Datejust 36 116201,"$15,400.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-907.jpg,116201-WHTDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-945.jpg,116201-BLKJDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-36mm-steel-gold-116201-166.jpg,116201-SLVJDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-36mm-steel-gold-116201-162.jpg,116201-STLRJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1014.jpg,116201-BLKSJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1026.jpg,116201-BLKDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1030.jpg,116201-PNKJDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-36mm-steel-gold-116201-154.jpg,116201-SLVJDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-36mm-steel-gold-116201-158.jpg,116201-STLRO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-953.jpg,116201-BLKSO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-937.jpg,116201-BLKDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-933.jpg,116201-PNKJDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1018.jpg,116201-WHTRJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1038.jpg,116201-BLKRJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-172.jpg,116201-SLVDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1046.jpg,116201-BLUJDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-990.jpg,116201-PNKRJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-929.jpg,116201-WHTRO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-919.jpg,116201-BLKRO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-986.jpg,116201-SLVDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-913.jpg,116201-BLUJDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-925.jpg,116201-PNKRO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-903.jpg,116201-PNKDO,"$11,750.00",Rolex Datejust 36 116201,"$12,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-941.jpg,116201-SLVSO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-949.jpg,116201-PNKSO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-899.jpg,116201-BLKCAO,"$9,975.00",Rolex Datejust 36 116201,"$10,600.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-36-116201-256.jpg,116201-CHODO,"$12,150.00",Rolex Datejust 36 116201,"$13,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1000.jpg,116201-PNKDJ,"$12,150.00",Rolex Datejust 36 116201,"$13,050.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1034.jpg,116201-SLVSJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-1042.jpg,116201-PNKSJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-116201-996.jpg,116201-BLKCAJ,"$10,450.00",Rolex Datejust 36 116201,"$11,100.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1783.jpg,178384-GMOPDJ,"$16,950.00",Rolex Datejust 31 178384,"$18,450.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1779.jpg,178384-SLVRJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1775.jpg,178384-SLVJDJ,"$14,650.00",Rolex Datejust 31 178384,"$15,950.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1745.jpg,178384-SLVSJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1739.jpg,178384-SLVDJ,"$14,650.00",Rolex Datejust 31 178384,"$15,950.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1735.jpg,178384-SLVCAJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1705.jpg,178384-PNKRJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1731.jpg,178384-PNKSJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1701.jpg,178384-METDJ,"$16,150.00",Rolex Datejust 31 178384,"$17,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/178384-30.jpg,178384-MOPRJ,"$14,300.00",Rolex Datejust 31 178384,"$15,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1693.jpg,178384-DMOPDJ,"$16,950.00",Rolex Datejust 31 178384,"$18,450.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1689.jpg,178384-BRZRDRJ,"$14,300.00",Rolex Datejust 31 178384,"$15,550.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1723.jpg,178384-BLURJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-31mm-steel-178384-blusdo-27.jpg,178384-BLUSJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1727.jpg,178384-BLUCAJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1713.jpg,178384-BLKSBRJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1719.jpg,178384-BLKRJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-datejust-31mm-steel-178384-bkcaj-27.jpg,178384-BLKCAJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1697.jpg,178384-MOPDJ,"$16,950.00",Rolex Datejust 31 178384,"$18,450.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1599.jpg,178384-WHTSO,"$12,950.00",Rolex Datejust 31 178384,"$13,900.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1595.jpg,178384-GMOPDO,"$16,850.00",Rolex Datejust 31 178384,"$18,350.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1591.jpg,178384-SLVRO,"$12,950.00",Rolex Datejust 31 178384,"$13,900.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1587.jpg,178384-SLVJDO,"$14,550.00",Rolex Datejust 31 178384,"$15,850.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
Usually ships within 4 weeks,New - Never Worn,https://sep.yimg.com/ay/movadobaby/rolex-oyster-perpetual-datejust-lady-31-178384-1679.jpg,178384-BLKSJ,"$12,950.00",Rolex Datejust 31 178384,"$14,000.00","6 Years (Included),Silver: + 3 Years $95 Sale(+75), Gold:Lifetime $295 Sale(+245),Platinum:Lifetime w/Ultrasonic $395 Sale(+295)"
